,cid,votes,time,含oh,含oh中文翻译
4137,UgzygPPqaBiI-l1aYEh4AaABAg,0,1 year ago,"oh yeah 
@
@
@

@

@
@
@
@
@
@
@
@
@
@
@
@
@
@
@
@","哦耶
@
@
@

@

@
@
@
@
@
@
@
@
@
@
@
@
@
@
@
@"
3639,Ugy2nT6EZQHO7WuPMDt4AaABAg,0,1 year ago,oh my goodness she could be my identical twin sister i swear!,哦，天哪，她可能是我发誓的同一双胞胎姐姐！
3523,Ugyxs2sKGXmkFBBapuh4AaABAg,0,1 year ago,"oh my god, the years have passed and this video is still
stalled in my memory
dozens of times i watched the video
and as if for the first time i see it
the years have passed and this girl is still liziqi
beautiful and give positive energy and i watch it
how i adore this girl and adore her life with her grandmother","哦，天哪，几年过去了，这段视频仍然
停滞在我的记忆中
我看了视频的数十次
好像我第一次看到了
年过去了，这个女孩仍然是liziqi
美丽并赋予积极的能量，我看着它
我如何崇拜这个女孩，并与祖母一起崇拜她的生活"
3400,UgyFjXlGY6XU1Acu6xl4AaABAg,0,1 year ago,ohh my dear liziqui today i remembered you❤️❤️,哦，我亲爱的丽兹基，我想起你❤️❤️
3271,UgxYhcqCdwJMkzTqT7V4AaABAg,0,1 year ago,"oh, elder",哦，长者
2993,Ugz0RVgYruRtgvc4MVF4AaABAg.9VNHZNd8ALL9Y6MzkFUoAC,0,1 year ago,@rohadatulaisy668 znfbdj ufzji dct,@rohadatulaisy668 znfbdj ufzji dct
2702,Ugx1l81vQjenajom8GZ4AaABAg,0,1 year ago,"oh, someone else besides the russians shines fried seeds",哦，除俄罗斯人以外的其他人闪耀着油炸种子
2654,UgzQZzEDiuke_VoJxFN4AaABAg,0,1 year ago,https://youtube.com/channel/ucxonlteeam0blif4ohc1zsq,https://youtube.com/channel/ucxonlteeam0blif4ohc1zsq
2444,UgymXQY0BN-5fH4VMcN4AaABAg,0,1 year ago,"oh, good",喔，不错
2272,UgwBzzwGTa_dfznjB294AaABAg,0,1 year ago,oh oh,哦
2166,Ugwixy9FUH_2XBz4nzN4AaABAg,0,1 year ago,"oh my god. i want to marry her, where can i find her? what's her name? just kidding. i don't deserve her.",我的天啊。我想嫁给她，我在哪里可以找到她？她叫什么名字？只是在开玩笑。我不应该得到她。
2094,Ugw-Ue50cmSabJQfLqt4AaABAg,0,1 year ago,"do not from the sky. renewal (life of life, memory, time), objectized thinking (mirror opposite, ability to oppose, confrontation of mind, messenger and non -me), self -consciousness, is a trap. (no matter who sets the trap. no matter it is related to the second law of thermodynamics.) it is a robbery.
the diversity of life is complicated, so that ""the mirror is unchanged, and the phase variant is unchanged. so as a rosary."" i, i, i, ... "". is it inevitable? is it considered a progress or evolution, and there is no need for discussion. (even science is fans. fans from all walks of life can't offend)
with me, i lost my own (so -called me, my self -definition: i have it, there is no need to read me.)
freedom often, no need to find.
riding a donkey to find a donkey, looking for his head, anxiety, nervousness, and pain (to crazy). this should be a common sense and cannot be avoided. even if you do n’t go to the school to receive instilling (the ancient and modern chinese and foreign instills are paste, big witch and small witch, fifty steps and hundred steps, the same), and being named by the parents at the “niang gow”. essence
this may be the price that the so -called civilized progress (or the so -called prosperity development) must be paid.
the concept noun, according to ""a brief history of humanity"", is a powerful weapon for the wins of the homo sapiens.
it now appears that this is a double -edged sword.
human beings are about to (or have already) so crazy to destroy this world (this prison, this corner field, the fighter field)
anyway, each ownership (there are all kinds of promises. including nothingness, or even absurdity, each have their own fans.)
go to see marx, go to see the ancestors .......
the so -called conflict of civilization is not just the dispute between the conceptual dispute, the mixed geographical skin color and even the habit of dispute, etc.
there are unified thoughts, standardization, simplification, part -time, systematic, modern, and global blessings. these war machines cannot stop.
this may be a disaster that will usher in the evolution of life.
i got a hint from a great place many years ago. unexpectedly, it is so obvious now. (at least for me, it is obvious)
the effort to try to try with the mud has long failed, but now it has been verified that this is basically a car.
let's practice it. only practice.
xin zhai did not, the cliffs were scattered, and he fell into the darkness at all, admitting ignorance. (from a song from pu shu)
or can get new life. heaven and man are one, and the tao is not out of the foreigner. it is often sufficient. as a result, calmly, facing the ending of life and even the universe.
(but pay attention: unequal mind and easy to enter the magic.)

renewal: continuity. it was mainly inspired by the story of the knowledge of knowledge (good and evil differences) by the temptation of the snake.
some people say that adam's original sin originated from eve's lying. in fact, there is no snake, it is eve to seduce adam himself.
i wrote a short article to refute this absurd interpretation. (yi zhongtian believes that this snake is related to reproductive worship. it is more than this more than this.)
see ""adam's original sin (eve did not lie)"" 6park.com
""diamond sutra"": ""no one, no one, no one, no beings, no life.""
generally explained as equal treatment. not bad. but what is the ""life""?
some people say that it is a fake word of ""suffering"", and those who have no sufferings depends on the appearance of through the body. it is also easy to say, but it is not coherent with the context.
i think: the so -called life, regardless of longevity and shortevity, and those who have a life span. (not only beings, not life, but also life.)
the actual feiya is not moving, fang sheng fang died, fang dead fangsheng (zhuangzi) has a life span, which is the illusion or illusion that memory brings us (like visual retention) 6park.com
regarding memory phase and time, please see ""congenital first reason (background and source)"" 6park.com
regarding the trap of objectization thinking and self -consciousness, please see ""objective thinking (self -conscious trap)"" 6park.com
mirror opposite is a metaphor, which is more important. it can be said: everyone (even all perception sentient beings) is a bright mirror that is the same.
(the dimension is pushed. we are a two -dimensional plane in front of us. it is not three -dimensional. three -dimensional logic from our straight logic. what we see is illusion. we can't see the actual space. it's bent.)
including the body, it is just a mirror image.
where did this sensory mirror come from? no one knows.
at least i don't know, i can only guess. at present, my recommended conjecture is: energy conservation, energy first.
if you have energy, you must light up your consciousness, and even the so -called non -organism. it is definitely not self -conscious, or even if it is, it is extremely vague and extremely unstable. 6park.com
the metaphor of a rosary, like snakes, seduces selfish self -cultivation.
on one occasion, a netizen asked me: why did he feel that he had many previous lives and died in the same nanjing massacre.
i made an analogy. zhuangzi: fang sheng is dead, fang dead. for example, the mahjong card stacked together.
the difference is just stacked neatly. there is still the next life, and it still has to be empty and it is not worth pursuing. 6park.com
regarding the second law of thermodynamics, due to the lack of professional knowledge, it cannot be accurately judged. at present, it is considered that: uniform distribution is an orderly. the complexity and diverse life (each gene is different, including twins, including clones, there are somewhat places to copy wrong homework, and there is no mutation or evolution), which is disorderly.
therefore, there is no contradiction between the laws of thermodynamics and the evolution of species. it cannot be misleading because someone wrote this book or made a prophecy, thinking that the world should live like this, and it is better to destroy it. see the contradiction between the second law of thermodynamics and evolution? ""6park.com
if we face a disaster, we do not from heaven, the crazy from our own, and the cause is the self -loss that must be caused after self -awareness.
找不到真正的自己，必然要攀援（执着于镜中像，例如身体或金钱，笔杆子，刀把子，等等等等）或妄想（执着于对于镜的猜想，各种名词之争，以至于the so -called civilization conflict, at the expense of destroying this world, must also maintain your beliefs)
this may not be avoided. 6park.com
collective, it is mainly bad in the modernization of standardization industrialization.
the so -called civilization, the so -called cultural circle, has become a war machine that has become unified.
(western advocating personality is an illusion. actually, the family cannot standardize it into a screw, which is not conducive to industrialization. see ""another brick on the wall"")
this simple and orderly repeatting is a reactionaries that violate the heavens, not a variety of complicated life.
energy is conservative, life will not be cut off, and the big deal will change the form. the standardization of the systemic and the cold war machine will inevitably be destroyed.
i kept at the nuclear winter.
(genghis khan's war machine is also very ""modern"".
establish officers such as functions and so on. and the whole people can be equipped with a quota, without any troubles such as three crickets.
is the winner more advanced? ) 6park.com
(there is no determination to go to the end of the hundreds of millions of people, and there is no spirit of swallowing the ten directions in the lone peak, and talk about the real awakening.
even if it is a praying arm blocking the car, the wind is not shining anyway, try it again. .

personally, you can practice xinzhai's inaction and let the cliffs let it go.
dharma: foreign interest (let go of my persistence, like persistence), there is no breath in the heart (letting go of the law, the mirror persistence)
this is the mind, not in the external behavior, meditation or standing piles, running or sleeping, let alone practice unnecessary asceticism.
altar scriptures: there is no need for righteousness and evil. long extension lying on his feet.
one foot evil, that is, obsessed with foreign ministers, one foot is positive, that is, imagine the infinite perceptual body (it is too easy to enter the magic, because there is no difference between good and evil)
don't do the so -called good things, let alone do bad things (not chinese culture too much sauce cylinder, some people are dull by themselves)
the method of inaction is the principle of leverage, the alternative use of cathode and yang (see ""alternative application of leverage principles"")
be careful of all the so -called proofs, especially the sudden sensitivity, such as suffering from a sense of purity, sober, clear and clean ...
there is no need to do thousands of miles in life experience. this does not become a test, mainly depending on the inner and unequal (see ""equal equality and entering the magic"")","劫不从天外来。相续相（寿者相，记忆相，时间相）、对象化思维（镜像对立、能所对立、心物对立、我与非我的对立）、自我意识，是个陷阱。（无论是谁设的陷阱。无论与热力学第二定律有没有关系。）更是一个劫。
生命之多样复杂，以至于敏感到“像变镜不变，相变体不变。从而串起一条念珠。“我，我，我,.......”. 是不是演化的必然，算不算进步或进化，也没有讨论的必要。（连科学也是有粉丝的。各路粉丝都得罪不起）
有了个我，反而失去了本我（所谓本我，我的自我定义：本就有的，没必要念的我。）
自在常在，无须寻找。
骑驴找驴，迷头觅头，焦虑紧张烦恼痛苦（以至于疯狂），这应该是人之常情，也无法避免。即便不去学校接受灌输（古今中外灌输的都是浆糊，大巫小巫，五十步与百步，一样的），被父母指着“娘生褂”起个名字，就已经是迷失的开始了。
这也许是所谓文明进步（或所谓繁荣发展）必须付出的代价。
概念名词，据《人类简史》，是智人胜出的有力武器。
现在看来，这是柄双刃剑。
人类快要（或已经）疯到要不惜毁去这个世界（这个监狱，这个角斗场、斗兽场）
反正各有各的归属（各有各的应许之地。包括虚无，甚至荒诞，也各有各的粉丝。）
去见马克思，去见祖宗.......
所谓文明的冲突，不止于理念之争宗教之争，混杂了地域肤色甚至习惯之争等等等等
有统一思想、标准化、简单化、零件化、系统化、现代化、全球化的加持，这些战争机器是停不下来的。
这或许是生命演化出自我意识后，就必将迎来的一劫。
我很多年以前就从某位大能处得到暗示。没想到如今已如此明显。（至少对我来说已经很明显了）
试图和稀泥的努力早就失败，如今不过再次验证这基本上是螳臂当车。
还是实修吧。也只有实修了。
心斋无为，悬崖撒手，不惜坠入黑暗，承认无知。(出自朴树的一首歌）
或能获得新生。天人本一，道不外人，常在具足。从而自在从容，潇洒面对人生乃至宇宙的ending。
（但是要注意：心不平等易入魔。)

相续相：连续感。主要受夏娃被蛇诱惑吃了知识果（善恶分别果）的故事的启发。
有人说亚当的原罪源于夏娃的撒谎。其实没有蛇，是夏娃自己要诱惑亚当。
我曾写了篇短文反驳这种荒唐的解读。（易中天认为这蛇与生殖崇拜有关。也比这强了不止一点。）
参见《亚当的原罪（夏娃没有撒谎）》 6park.com
《金刚经》：“无我相，无人相，无众生相，无寿者相。”
一般解释为要平等对待。大抵不差。但何谓“寿者”？
有人说是“受”的通假字，无受者，就是说要看穿身体这个表相。也说得通，但与上下文不太连贯。
我认为：所谓寿者，不分长寿短寿，有寿命可计的都是寿者。（不仅是众生，非生命，也是寿者。）
而实际飞矢不动，方生方死，方死方生（庄子），有寿命可算，是记忆带给我们的错觉或幻象（好比视觉暂留） 6park.com
关于记忆相与时间相，请看《先天第一因（背景与源头）》 6park.com
关于对象化思维与自我意识陷阱，请看《对象化思维（自我意识陷阱）》 6park.com
镜像对立，是个比喻，比较重要。可以这么说：人人（乃至所有的知觉众生）都是一面同样圆满的明镜。
（维度是推想出来的。我们眼前是个二维的平面。不是立体的。三维来自我们笔直的逻辑。我们看到的是幻象。实际的空间我们看不到的。按物理学来说不是平直的是弯曲的。）
包括身体，都只是镜中像。
这个知觉镜到底从哪里来的，没人知道。
至少我不知道，只能猜。目前我比较推荐的猜想是：能量守恒，能量第一性。
有能量必然点亮知觉，连所谓的非生物也是一样。只是肯定没有自我意识，或即便有，也是极其模糊极其不稳定的。 6park.com
一串念珠这个比喻，和蛇一样，都是引诱人自私自利修来世的。
有一次，某位网友问我：为什么他觉得自己有很多前世，都是死于同一场南京大屠杀的。
我打了个比方。庄子：方生方死，方死方生。好比叠在一起的麻将牌。
区别只是叠得整齐不整齐。来世下面还有来世，还是要清空了重来，不值得追求。 6park.com
关于热力学第二定律，由于缺乏专业知识，无法准确判断。目前倾向于认为：均匀分布是一种有序。生命的复杂多样，（每个基因都不同，包括双胞胎，包括克隆，都多少有抄错作业的地方，没有变异就没有演化或进化），是一种无序。
因而，热力学定律与物种演化论并无矛盾。不能因为有人写了本书或做了个预言，就被误导，认为世人活该如此，毁灭了更好。参见《热力学第二定律与进化论矛盾吗？》 6park.com
如果我们面临一劫，不从天外来，来自我们自己的疯狂，究其因，就是自我意识产生后必然造成的自我迷失。
找不到真正的自己，必然要攀援（执着于镜中像，例如身体或金钱，笔杆子，刀把子，等等等等）或妄想（执着于对于镜的猜想，各种名词之争，以至于所谓文明的冲突，不惜毁了这个世界，也要维护自己的信念）
这未必不能避免。 6park.com
从集体来说，主要坏在标准化工业化现代化全球化，
所谓的文明，所谓的文化圈，已经各自成为统一了思想的战争机器。
（西方崇尚个性是个幻象，实际是家庭无法规范成一个个螺丝钉，不利于工业化。参见《墙上的另一块砖》）
这种简单有序的重复灌输才是违反天道的反动派，不是多样复杂的生命体。
能量守恒，生命不会断绝，大不了换个形态，标准化零件化体系化的热战或冷战机器必然覆灭。
自己不停就止于核冬天。
（成吉思汗的战争机器也很“现代化”，百夫长千夫长万夫长的连排制度，从各部落独立出人质建立近卫军，
以职能设立军官等等等等。而且全民皆兵，可以配给配额，没有三饷从哪里来之类的烦恼。
胜利者一定比较先进吗？） 6park.com
（没有虽亿万人吾往矣的决心，没有独居孤峰顶一口吞尽十方的气魄，奢谈真正的觉醒。
哪怕是螳臂挡车，反正风吹不动光，再试试吧。）

从个人来说，可以修习心斋无为，悬崖撒手。
达摩：外息诸缘（放开我执，像执），内心无喘（放下法执，镜执）
这是心法，不在于外在的行为，打坐还是站桩，跑步还是睡觉，更不要去修什么无谓的苦行。
坛经：正邪俱不用。长伸两脚卧。
一脚邪，即迷恋外相，一脚正，即想象无限大的觉性本体（过分了容易发狂入魔，因为本无大小善恶之分）
所谓好事都不要做，更不要说做坏事了（不是中国文化太酱缸，是有的人自己愚钝）
无为心法，是杠杆原理，阴极而阳的另类使用（参见《杠杆原理的另类应用》）
要小心一切所谓的证明，特别是突然过于敏感，例如突获清净感、清醒清晰干净......
人生历练不一定要行万里路。本不成为考验，主要看内心平等不平等（参见《心不平等易入魔》）"
