,cid,votes,time,含kind,含kind中文翻译
19121,UgwIJmtUlWWoyTSKIPd4AaABAg,0,3 years ago,"i am so hungry at the slurping sound at the end
,it is kindda hard to sustain a house so big with garden and plants too","我对末端的声音很饿
，Kindda很难维持一个如此大的房子和花园和植物"
18202,Ugxu60tajHiRXoTKGPx4AaABAg,0,3 years ago (edited),"this is not chinese life and her real life, kind of drama play actually, people in china have different attitudes towards this channel because these are all ""fake"" drama play. the reality of chinese rural area is poor, out of electricity/fresh water and no health care. no one really does these cooking, she has a team to plan all these for her we hate her videos because it makes people from other countries thought chinese lives in rural are easy, simple and fun. but actually it is totally opposite!",这不是中国的生活和她的现实生活，实际上是戏剧，中国的人们对这个频道有不同的态度，因为这些都是“假”戏剧。中国农村地区的现实很差，出于电力/淡水而没有医疗保健。没有人真正做这些烹饪，她有一个团队来为她计划所有这些，我们讨厌她的视频，因为这使来自其他国家的人们认为中国人在农村生活很容易，简单和有趣。但是实际上是完全相反的！
9648,UgwqVBHkM3Dp1HGGlZR4AaABAg,0,3 years ago (edited),"before going to this kind of paradise, when i have the conditions, i also choose to live in seclusion. however, you still need to learn more.",好向往这样的世外桃源啊，等我有条件了，也选择去隐居。不过自己动手能力比较差，还是需要多学习。
17289,Ugz-imWyG6aVpKpz5SR4AaABAg,0,3 years ago,the beautiful pastoral scenery is far away from the bustling city. this kind of life is too comfortable,真美的田园风光，远离繁华都市，这样的生活太舒心了
17390,UgzGA5SwefAaArUYTl14AaABAg,0,3 years ago,i really want to live this kind of life,我都好想过这种生活
17478,UgxkBIZ8Afp87zw8XLJ4AaABAg,0,3 years ago,"rice noodles is a kind of traditional food in southern china, it's really tasty!!! missing ""luosifen"" in my hometown so much !!!",米粉是一种在中国南部的一种传统食物，真的很美味！！！在我的家乡里错过了“ Luosifen” ！！！
9240,Ugy_GBUa8cdc4VsMWpl4AaABAg,0,2 years ago,that kind of grass is called labung in philippines.,这种草在菲律宾被称为邦。
9098,Ugz-oY_olIbl0pfmJX14AaABAg,0,2 years ago,i secretly want this kind of life.,我暗中想要这种生活。
9084,Ugy-MugASQ_etCM6j3R4AaABAg,0,2 years ago,"please go vegan...
don't kill innocent animals... they are not something to be eaten..to be killed..be kind to them","请去素食...
不要杀死无辜的动物...它们不是要吃掉的东西。"
17807,UgzoVHvuTdCAmaSG5AF4AaABAg,0,3 years ago,"after reading it, i finally know the reason for her fire is a demand for pure, because long -term lack and increasingly lack, more and more people are lacking. from obtaining ingredients to processing to the final product, many people are enjoying a section except for a period of appreciation. in addition to the production process of handmade food, it is more important to be a kind of association: the more far away from your own life now, the more than the pure and the pure sense of the yearning is indeed a thing that many people want to find one time and space, but unfortunately most people are most people. they are all contrary to their wishes, and she does satisfy the thoughts of those who violate these things in this regard.",看完我终于知道她火的原因了，就是一种对纯粹的需求，因为长期缺乏且越来越缺，越来越多人缺，从获取食材到加工到最后成品，很多人在除了欣赏一段手工美食的制作过程之外更重要的是一种联想：这种离自己现在生活越是遥远越又向往的纯粹感确实是不少人最想找一个时间和空间做的事情，但可惜多数人都是事与愿违，而她确实在这方面满足了这些事与愿违的人的念想。
17849,UgwQAiCGz9NQ-7wi9o54AaABAg,0,3 years ago,"after watching ziyi's video, i am even more confused. what kind of life is what i want?",看了子柒的视频，我更加迷惑，什么样的生活才是我想要的？
768,UgyhkTLYN9fk_ho6RuR4AaABAg,0,10 months ago,"people in village in china won’t spend so much time to make a bowl of rice noodles. they are busy with working in the farms and making a living , no time for such kind of show",中国村的人们不会花太多时间制作一碗米粉。他们忙于在农场工作，谋生，没有时间进行这种表演
17909,UgxfmMcczJF6IJMQAXl4AaABAg,0,3 years ago,"zi yan, hello, your movie is so good, especially your plant planting plants, all of which are beautiful, but there is one thing to ask you, you can use lotus root, bamboo shoots, as long as you step out of your home, all kinds of fruits you have picked up , it's all of your family, or it grows naturally. i think i feel that living there is so happy, and i also wish you a good success (from taiwan fans)",子柒妳好，妳的影片好好看，尤其是妳种的植物，都好漂亮，但有一事想请问你，妳采得莲藕，竹笋，只要是踏出妳的家园，妳所采的各种水果，都是妳家种的，还是自然生长的，我看ㄌ觉得住在那里好幸福喔，同时也祝福妳幸福成功，(来自台湾粉丝)
17972,Ugz-homa5BoNmXHhFI54AaABAg,0,3 years ago,i like to eat this kind of bamboo shoots the most,我最喜欢吃这种竹笋
18076,UgzICLUeigaR0os20BJ4AaABAg,0,3 years ago,"i am also guangxi people, although i have n’t stayed for a month in guangxi for decades. this kind of simple and warm life is really long -term, praying for you forever, shiitake mushrooms",我也是广西人虽然几十年来在广西都没有呆足一个月，这种淳朴温馨的生活真是令人心神向往，祈求你们永远幸福，香菇
18091,UgylXxqcYAFm1m1vKTl4AaABAg,0,3 years ago,who knows what kind of cone.,谁知道什么样的锥体。
18259,UgzD23PikbPTDnMvWut4AaABAg,0,3 years ago,"boring, it is the ccp's abroad! if there is a kind, go to xinjiang to pat the concentration camp",无聊，就是中共大外宣啊！有种就去新疆拍拍集中营
19116,Ugy9fL4HVAZQe3KIo5d4AaABAg,0,3 years ago,liziqi kinda looks like mina from twice,Liziqi有点看起来像Mina两次
18327,UgwLUCtdr3PGpiAEJt94AaABAg,0,3 years ago,"this kind of life is approved by many people, and it is also the longing for many people. the life of the city is just a slave to money. everyone in today's society is changing money with their own life ...",这种生活得到很多人的赞同，也是很多人的向往，城市的生活只是让人们变成了金钱的奴隶，当今的社会每个人都在用自己生命时间换金钱……
18339,UgxkcSSlRid-7-n-7Ex4AaABAg,0,3 years ago,sister 种 this kind of bamboo yin taiwanese does not eat bitterness.,妹子˙ 这种竹尹台湾人是不吃的 带苦阿 必须整根长在土里 整根白色
8891,UgxOBgD3fQC8I59-Qdl4AaABAg.9Ah38njXB5I9BHWkOUQVWc,0,2 years ago,"@yonglu5864 is not. everyone has everyone's lifestyle. i do not yearn for this life, but does not affect my appreciation. how can i understand? whoever lets you go down to the field, everyone has their own lifestyle, just do it yourself. i yearn for the kind of quiet and indifferent mood in the video, but the way is secondary.",@yonglu5864 并不是，每个人有每个人的生活方式，我并不向往这种生活，但并不影响我欣赏，这样说可懂？谁让你下田种地了，每个人都有自己的生活方式，做好自己即可，我向往的是视频里那种宁静淡然的心境，方式反而是次要的。
8890,UgxOBgD3fQC8I59-Qdl4AaABAg.9Ah38njXB5I9BG82RrzqU3,0,2 years ago,"@user-zi2md6te6z, have you seen a longing life? do you yearn for rural life when you see? do you know why? because xi zhu's head is going to go up the mountain and go to the countryside. use the media to spread a kind of information. isn't this set of mao bacon that year? how many bloody youths were deceived in heilongjiang. it's too late to cry there.",@user-zi2md6te6z 看过向往的生活吗？你看的时候是不是很向往农村生活?你知道是为什么吗？因为习猪头要搞上山下乡。利用媒体传播一种信息。当年毛腊肉不就是这一套吗？多少热血青年被骗到黑龙江。到了那里哭都来不及。
18582,UgwS-xxE_3Yaiy1TMD54AaABAg,0,3 years ago,"bought this liziqi luosifen from tmall shop when i am watching this vidio. this is that kind of food you smell it you hate it, after first bite you will fall in love with it.",当我看这个Vidio时，从Tmall Shop购买了这个Liziqi Luosifen。这就是您讨厌它的那种食物，第一次咬人后，您会爱上它。
18642,UgyCCUBm-t98MogyyW14AaABAg,0,3 years ago,"very artistic conception, this kind of life rural life is really great",很有意境，这种生活田园生活真的好棒
8802,Ugz-M5kwwIQkNaoq2ml4AaABAg,0,2 years ago,"well, this kind of diligence is a wife",好吧，这种勤奋是妻子
8497,UgwZMcbRsjNrXsBYxnZ4AaABAg,0,2 years ago,"when does liziqi want to get married? and who are the candidates? what kind of male character does he like?
pliss๐๐๐","Liziqi什么时候想结婚？谁是候选人？他喜欢什么样的男性角色？
pliss"
18839,Ugws-cr34RVZokUlHr14AaABAg.92H4R5iQDP792haLpoIfVw,0,3 years ago,@oriolopocholo i wonder is it a common phenomenon that the west is filled with ppl like u who gets easily triggered by any kinds of materials that contain the word chinese? why and what are u ppl so afraid of? one of the facts that the west is losing its world dominance is because there are so many ppl like u who's still holding opinions in coldwar while the chinese are embracing the world. pathetic.,@orioleopocholo我想知道，西方充满了像u这样的ppl是一个普遍的现象，他们很容易被包含中文一词的任何种类的材料触发吗？为什么和你如此害怕什么？西方失去世界统治地位的事实之一是因为有很多像你这样的人，他们在中国人拥抱世界时仍在冷战中持有意见。可怜的。
8426,Ugy9YUhj5FAfWG7B3Yl4AaABAg.9BRX-p_fxNC9BVOm9AgL2Y,0,2 years ago (edited),"not to be rude to you but i'd like you to know that it's part of their culture. if you don't make any slurping sound or any sound like eating, to them it looks like you're not enjoying your food and a very disrespectful gesture to the person who made the food. we have different cultures and saying that while watching this video is a bit offensive to these people you're referring not liking their eating ""manners"". don't say such things to people who have different race, learn to know their culture first before commenting this kind of things.",不要对你无礼，但我希望你知道这是他们文化的一部分。如果您没有发出任何刺耳的声音或任何声音，那么对他们来说，对他们做饭的人来说似乎不喜欢食物，也不是非常尊重的姿态。我们有不同的文化，并说在观看这段视频时，对这些人不喜欢他们的饮食“举止”有些冒犯。不要对有不同种族的人说这样的事情，请在评论这种事情之前先了解自己的文化。
19032,UgxNGQ8zAuZhB6xXhzx4AaABAg,0,3 years ago,"der hard -working and kind chinese, we will enter the new era together!",勤劳善良的中国人，我们一起走进新时代！
8397,UgxTb_hCtWlVotyi_fF4AaABAg,0,2 years ago,"3:04 i just wanna say that,you kinda look like mina from twice",3:04我只想说，你看起来有点像Mina两次
8396,UgxwdD4N6YPbmL6n8x94AaABAg,0,2 years ago,i love this kind of food,我喜欢这种食物
8245,UgymDU-hOrNRUibk3hx4AaABAg,0,2 years ago,i like this kind of person.,我喜欢这种人。
297,UgxGni2D6Wo6yQMz5yB4AaABAg,0,3 months ago,"excuse me, what kind of insect is the scream of the last film 2:50 seconds is also",请问影片最后那个到底是什么虫的叫声2:50秒也是
